Year,Quarter,client_lobby_actor_id,client_name,LDA_lobbying_expenses
2014,3,300447,Novartis Corp.,1815000
2014,4,300447,Novartis Corp.,1315000
2015,1,300447,Novartis Corp.,2865000
2015,2,300447,Novartis Corp.,1865000
2015,3,300447,Novartis Corp.,1795000
2015,4,300447,Novartis Corp.,1375000
2016,1,300447,Novartis Corp.,3508000
2016,2,300447,Novartis Corp.,1605000
2016,3,300447,Novartis Corp.,1825000
2016,4,300447,Novartis Corp.,1255000
2017,1,300447,Novartis Corp.,4375000
2017,2,300447,Novartis Corp.,2285000
2017,3,300447,Novartis Corp.,1605000
2017,4,300447,Novartis Corp.,2195000
2018,1,300447,Novartis Corp.,3515000
2018,2,300447,Novartis Corp.,1245000
2018,3,300447,Novartis Corp.,1715000
2018,4,300447,Novartis Corp.,905000
2019,1,300447,Novartis Corp.,3485000
2019,2,300447,Novartis Corp.,1325000
2019,3,300447,Novartis Corp.,1515000
2019,4,300447,Novartis Corp.,955000
2020,1,300447,Novartis Corp.,3625000
2020,2,300447,Novartis Corp.,1055000
2020,3,300447,Novartis Corp.,1465000
2020,4,300447,Novartis Corp.,985000
2021,1,300447,Novartis Corp.,2455000
2021,2,300447,Novartis Corp.,1965000
2021,3,300447,Novartis Corp.,1595000
2021,4,300447,Novartis Corp.,1815000
2022,1,300447,Novartis Corp.,1625000
2022,2,300447,Novartis Corp.,2095000
2022,3,300447,Novartis Corp.,1175000
2022,4,300447,Novartis Corp.,2015000
2023,1,300447,Novartis Corp.,2650000
2023,2,300447,Novartis Corp.,1140000
2023,3,300447,Novartis Corp.,1590000
2023,4,300447,Novartis Corp.,1210000
2024,1,300447,Novartis Corp.,3780000
2024,2,300447,Novartis Corp.,1270000
2024,3,300447,Novartis Corp.,1000000
2024,4,300447,Novartis Corp.,960000
2010,1,302107,Merck & Co. Inc.,3505000
2010,2,302107,Merck & Co. Inc.,1249000
2010,3,302107,Merck & Co. Inc.,2443510
2010,4,302107,Merck & Co. Inc.,1610000
2011,1,302107,Merck & Co. Inc.,3840000
2011,2,302107,Merck & Co. Inc.,1385000
2011,3,302107,Merck & Co. Inc.,2725000
2011,4,302107,Merck & Co. Inc.,1395000
2012,1,302107,Merck & Co. Inc.,4765000
2012,2,302107,Merck & Co. Inc.,1695000
2012,3,302107,Merck & Co. Inc.,2695000
2012,4,302107,Merck & Co. Inc.,1535000
2013,1,302107,Merck & Co. Inc.,3225000
2013,2,302107,Merck & Co. Inc.,1145000
2013,3,302107,Merck & Co. Inc.,1695000
2013,4,302107,Merck & Co. Inc.,1102500
2014,1,302107,Merck & Co. Inc.,2187500
2014,2,302107,Merck & Co. Inc.,1327500
2014,3,302107,Merck & Co. Inc.,1407500
2014,4,302107,Merck & Co. Inc.,747500
2015,1,302107,Merck & Co. Inc.,2470000
2015,2,302107,Merck & Co. Inc.,1840000
2015,3,302107,Merck & Co. Inc.,1860000
2015,4,302107,Merck & Co. Inc.,1070000
2016,1,302107,Merck & Co. Inc.,3695000
2016,2,302107,Merck & Co. Inc.,1225000
2016,3,302107,Merck & Co. Inc.,1755000
2016,4,302107,Merck & Co. Inc.,1365000
2017,1,302107,Merck & Co. Inc.,2105000
2017,2,302107,Merck & Co. Inc.,2395000
2017,3,302107,Merck & Co. Inc.,2195000
2017,4,302107,Merck & Co. Inc.,1185000
2018,1,302107,Merck & Co. Inc.,3805000
2018,2,302107,Merck & Co. Inc.,1325000
2018,3,302107,Merck & Co. Inc.,2285000
2018,4,302107,Merck & Co. Inc.,1350000
2019,1,302107,Merck & Co. Inc.,3291000
2019,2,302107,Merck & Co. Inc.,2896000
2019,3,302107,Merck & Co. Inc.,1481000
2019,4,302107,Merck & Co. Inc.,1541000
2020,1,302107,Merck & Co. Inc.,2686000
2020,2,302107,Merck & Co. Inc.,3166000
2020,3,302107,Merck & Co. Inc.,1486000
2020,4,302107,Merck & Co. Inc.,1726000
2021,1,302107,Merck & Co. Inc.,3990000
2021,2,302107,Merck & Co. Inc.,1630000
2021,3,302107,Merck & Co. Inc.,2110000
2021,4,302107,Merck & Co. Inc.,1840000
2022,1,302107,Merck & Co. Inc.,2420000
2022,2,302107,Merck & Co. Inc.,2910000
2022,3,302107,Merck & Co. Inc.,1430000
2022,4,302107,Merck & Co. Inc.,2830000
2023,1,302107,Merck & Co. Inc.,3270000
2023,2,302107,Merck & Co. Inc.,3360000
2023,3,302107,Merck & Co. Inc.,2490000
2023,4,302107,Merck & Co. Inc.,2300000
2024,1,302107,Merck & Co. Inc.,2540000
2024,2,302107,Merck & Co. Inc.,3360000
2024,3,302107,Merck & Co. Inc.,2540000
2024,4,302107,Merck & Co. Inc.,2080000
2010,1,306043,Pharmaceutical Research and Manufacturers of America,9079000
2010,2,306043,Pharmaceutical Research and Manufacturers of America,6508000
2010,3,306043,Pharmaceutical Research and Manufacturers of America,6756000
2010,4,306043,Pharmaceutical Research and Manufacturers of America,6451000
2011,1,306043,Pharmaceutical Research and Manufacturers of America,5924833
2011,2,306043,Pharmaceutical Research and Manufacturers of America,6405000
2011,3,306043,Pharmaceutical Research and Manufacturers of America,6650000
2011,4,306043,Pharmaceutical Research and Manufacturers of America,7042500
2012,1,306043,Pharmaceutical Research and Manufacturers of America,7210000
2012,2,306043,Pharmaceutical Research and Manufacturers of America,6700000
2012,3,306043,Pharmaceutical Research and Manufacturers of America,5730000
2012,4,306043,Pharmaceutical Research and Manufacturers of America,5700000
2013,1,306043,Pharmaceutical Research and Manufacturers of America,7130000
2013,2,306043,Pharmaceutical Research and Manufacturers of America,5990000
2013,3,306043,Pharmaceutical Research and Manufacturers of America,5810000
2013,4,306043,Pharmaceutical Research and Manufacturers of America,5855000
2014,1,306043,Pharmaceutical Research and Manufacturers of America,6280000
2014,2,306043,Pharmaceutical Research and Manufacturers of America,5846000
2014,3,306043,Pharmaceutical Research and Manufacturers of America,5310000
2014,4,306043,Pharmaceutical Research and Manufacturers of America,5675000
2015,1,306043,Pharmaceutical Research and Manufacturers of America,7190000
2015,2,306043,Pharmaceutical Research and Manufacturers of America,6675000
2015,3,306043,Pharmaceutical Research and Manufacturers of America,5915000
2015,4,306043,Pharmaceutical Research and Manufacturers of America,5495000
2016,1,306043,Pharmaceutical Research and Manufacturers of America,7690000
2016,2,306043,Pharmaceutical Research and Manufacturers of America,6255000
2016,3,306043,Pharmaceutical Research and Manufacturers of America,5797000
2016,4,306043,Pharmaceutical Research and Manufacturers of America,6875000
2017,1,306043,Pharmaceutical Research and Manufacturers of America,10095000
2017,2,306043,Pharmaceutical Research and Manufacturers of America,8176000
2017,3,306043,Pharmaceutical Research and Manufacturers of America,7800000
2017,4,306043,Pharmaceutical Research and Manufacturers of America,8000000
2018,1,306043,Pharmaceutical Research and Manufacturers of America,12312500
2018,2,306043,Pharmaceutical Research and Manufacturers of America,7927500
2018,3,306043,Pharmaceutical Research and Manufacturers of America,8352500
2018,4,306043,Pharmaceutical Research and Manufacturers of America,8362500
2019,1,306043,Pharmaceutical Research and Manufacturers of America,12267500
2019,2,306043,Pharmaceutical Research and Manufacturers of America,9032500
2019,3,306043,Pharmaceutical Research and Manufacturers of America,8908500
2019,4,306043,Pharmaceutical Research and Manufacturers of America,8755000
2020,1,306043,Pharmaceutical Research and Manufacturers of America,11348500
2020,2,306043,Pharmaceutical Research and Manufacturers of America,8019000
2020,3,306043,Pharmaceutical Research and Manufacturers of America,8357500
2020,4,306043,Pharmaceutical Research and Manufacturers of America,7527500
2021,1,306043,Pharmaceutical Research and Manufacturers of America,10992500
2021,2,306043,Pharmaceutical Research and Manufacturers of America,9100750
2021,3,306043,Pharmaceutical Research and Manufacturers of America,9822500
2021,4,306043,Pharmaceutical Research and Manufacturers of America,9822500
2022,1,306043,Pharmaceutical Research and Manufacturers of America,10452500
2022,2,306043,Pharmaceutical Research and Manufacturers of America,9078750
2022,3,306043,Pharmaceutical Research and Manufacturers of America,10102500
2022,4,306043,Pharmaceutical Research and Manufacturers of America,9117500
2023,1,306043,Pharmaceutical Research and Manufacturers of America,10377500
2023,2,306043,Pharmaceutical Research and Manufacturers of America,8502500
2023,3,306043,Pharmaceutical Research and Manufacturers of America,8587500
2023,4,306043,Pharmaceutical Research and Manufacturers of America,8610000
2024,1,306043,Pharmaceutical Research and Manufacturers of America,12099000
2024,2,306043,Pharmaceutical Research and Manufacturers of America,9409000
2024,3,306043,Pharmaceutical Research and Manufacturers of America,9521000
2024,4,306043,Pharmaceutical Research and Manufacturers of America,9932000
2010,1,309100,Amgen Inc.,4345000
2010,2,309100,Amgen Inc.,3190000
2010,3,309100,Amgen Inc.,4245000
2010,4,309100,Amgen Inc.,3525000
2011,1,309100,Amgen Inc.,3405000
2011,2,309100,Amgen Inc.,3505000
2011,3,309100,Amgen Inc.,4045000
2011,4,309100,Amgen Inc.,3955000
2012,1,309100,Amgen Inc.,3687500
2012,2,309100,Amgen Inc.,3167500
2012,3,309100,Amgen Inc.,3662500
2012,4,309100,Amgen Inc.,3397500
2013,1,309100,Amgen Inc.,3397500
2013,2,309100,Amgen Inc.,2982500
2013,3,309100,Amgen Inc.,3627500
2013,4,309100,Amgen Inc.,3467500
2014,1,309100,Amgen Inc.,3667500
2014,2,309100,Amgen Inc.,3007500
2014,3,309100,Amgen Inc.,3127500
2014,4,309100,Amgen Inc.,3057500
2015,1,309100,Amgen Inc.,4055000
2015,2,309100,Amgen Inc.,3055000
2015,3,309100,Amgen Inc.,4015000
2015,4,309100,Amgen Inc.,3780493
2016,1,309100,Amgen Inc.,2835000
2016,2,309100,Amgen Inc.,4005000
2016,3,309100,Amgen Inc.,4025000
2016,4,309100,Amgen Inc.,3287500
2017,1,309100,Amgen Inc.,4127500
2017,2,309100,Amgen Inc.,4707500
2017,3,309100,Amgen Inc.,3170000
2017,4,309100,Amgen Inc.,3190000
2018,1,309100,Amgen Inc.,4450000
2018,2,309100,Amgen Inc.,3460000
2018,3,309100,Amgen Inc.,3860000
2018,4,309100,Amgen Inc.,3815000
2019,1,309100,Amgen Inc.,4455000
2019,2,309100,Amgen Inc.,5605000
2019,3,309100,Amgen Inc.,4295000
2019,4,309100,Amgen Inc.,3575000
2020,1,309100,Amgen Inc.,3925000
2020,2,309100,Amgen Inc.,4204000
2020,3,309100,Amgen Inc.,4154000
2020,4,309100,Amgen Inc.,3754000
2021,1,309100,Amgen Inc.,4049000
2021,2,309100,Amgen Inc.,3079000
2021,3,309100,Amgen Inc.,3749000
2021,4,309100,Amgen Inc.,3579000
2022,1,309100,Amgen Inc.,3891500
2022,2,309100,Amgen Inc.,3151500
2022,3,309100,Amgen Inc.,4231500
2022,4,309100,Amgen Inc.,3221500
2023,1,309100,Amgen Inc.,3821500
2023,2,309100,Amgen Inc.,2971500
2023,3,309100,Amgen Inc.,4001500
2023,4,309100,Amgen Inc.,4609000
2024,1,309100,Amgen Inc.,4486500
2024,2,309100,Amgen Inc.,3891500
2024,3,309100,Amgen Inc.,3931500
2024,4,309100,Amgen Inc.,3946500
2010,1,315136,Biotechnology Innovation Organization,2900000
2010,2,315136,Biotechnology Innovation Organization,2725000
2010,3,315136,Biotechnology Innovation Organization,2815000
2010,4,315136,Biotechnology Innovation Organization,2760000
2011,1,315136,Biotechnology Innovation Organization,2545000
2011,2,315136,Biotechnology Innovation Organization,2615000
2011,3,315136,Biotechnology Innovation Organization,2585000
2011,4,315136,Biotechnology Innovation Organization,2595000
2012,1,315136,Biotechnology Innovation Organization,2571000
2012,2,315136,Biotechnology Innovation Organization,2701000
2012,3,315136,Biotechnology Innovation Organization,2341000
2012,4,315136,Biotechnology Innovation Organization,2471000
2013,1,315136,Biotechnology Innovation Organization,2441000
2013,2,315136,Biotechnology Innovation Organization,2561000
2013,3,315136,Biotechnology Innovation Organization,2621000
2013,4,315136,Biotechnology Innovation Organization,2571000
2014,1,315136,Biotechnology Innovation Organization,2551000
2014,2,315136,Biotechnology Innovation Organization,2540000
2014,3,315136,Biotechnology Innovation Organization,2510000
2014,4,315136,Biotechnology Innovation Organization,2530000
2015,1,315136,Biotechnology Innovation Organization,2480000
2015,2,315136,Biotechnology Innovation Organization,2630000
2015,3,315136,Biotechnology Innovation Organization,2620000
2015,4,315136,Biotechnology Innovation Organization,2550000
2016,1,315136,Biotechnology Innovation Organization,2795000
2016,2,315136,Biotechnology Innovation Organization,2870000
2016,3,315136,Biotechnology Innovation Organization,2840000
2016,4,315136,Biotechnology Innovation Organization,2770000
2017,1,315136,Biotechnology Innovation Organization,2810000
2017,2,315136,Biotechnology Innovation Organization,3190000
2017,3,315136,Biotechnology Innovation Organization,3180000
2017,4,315136,Biotechnology Innovation Organization,3150000
2018,1,315136,Biotechnology Innovation Organization,3140000
2018,2,315136,Biotechnology Innovation Organization,3270000
2018,3,315136,Biotechnology Innovation Organization,3220000
2018,4,315136,Biotechnology Innovation Organization,3270000
2019,1,315136,Biotechnology Innovation Organization,3740000
2019,2,315136,Biotechnology Innovation Organization,3820000
2019,3,315136,Biotechnology Innovation Organization,3810000
2019,4,315136,Biotechnology Innovation Organization,6880000
2020,1,315136,Biotechnology Innovation Organization,3640000
2020,2,315136,Biotechnology Innovation Organization,4070000
2020,3,315136,Biotechnology Innovation Organization,3900000
2020,4,315136,Biotechnology Innovation Organization,3830000
2021,1,315136,Biotechnology Innovation Organization,3860000
2021,2,315136,Biotechnology Innovation Organization,4190000
2021,3,315136,Biotechnology Innovation Organization,4050000
2021,4,315136,Biotechnology Innovation Organization,4160000
2022,1,315136,Biotechnology Innovation Organization,3890000
2022,2,315136,Biotechnology Innovation Organization,3840000
2022,3,315136,Biotechnology Innovation Organization,3950000
2022,4,315136,Biotechnology Innovation Organization,4480000
2023,1,315136,Biotechnology Innovation Organization,3140000
2023,2,315136,Biotechnology Innovation Organization,2910000
2023,3,315136,Biotechnology Innovation Organization,2930000
2023,4,315136,Biotechnology Innovation Organization,2890000
2024,1,315136,Biotechnology Innovation Organization,2430000
2024,2,315136,Biotechnology Innovation Organization,2470000
2024,3,315136,Biotechnology Innovation Organization,2350000
2024,4,315136,Biotechnology Innovation Organization,2160000
2010,1,316850,AHIP,3015000
2010,2,316850,AHIP,2525000
2010,3,316850,AHIP,2565000
2010,4,316850,AHIP,2215000
2011,1,316850,AHIP,2560000
2011,2,316850,AHIP,2465000
2011,3,316850,AHIP,2580000
2011,4,316850,AHIP,2980000
2012,1,316850,AHIP,2750000
2012,2,316850,AHIP,2585000
2012,3,316850,AHIP,2950000
2012,4,316850,AHIP,2340000
2013,1,316850,AHIP,2780000
2013,2,316850,AHIP,2420000
2013,3,316850,AHIP,2550000
2013,4,316850,AHIP,3970000
2014,1,316850,AHIP,2730000
2014,2,316850,AHIP,2830000
2014,3,316850,AHIP,2310000
2014,4,316850,AHIP,2540000
2015,1,316850,AHIP,3140000
2015,2,316850,AHIP,2630000
2015,3,316850,AHIP,2780000
2015,4,316850,AHIP,2100000
2016,1,316850,AHIP,2520000
2016,2,316850,AHIP,2080000
2016,3,316850,AHIP,2030000
2016,4,316850,AHIP,1640000
2017,1,316850,AHIP,1950000
2017,2,316850,AHIP,2000000
2017,3,316850,AHIP,1800000
2017,4,316850,AHIP,2080000
2018,1,316850,AHIP,2620000
2018,2,316850,AHIP,1740000
2018,3,316850,AHIP,1830000
2018,4,316850,AHIP,1880000
2019,1,316850,AHIP,3220000
2019,2,316850,AHIP,2540000
2019,3,316850,AHIP,2450000
2019,4,316850,AHIP,2580000
2020,1,316850,AHIP,3965000
2020,2,316850,AHIP,2585000
2020,3,316850,AHIP,2585000
2020,4,316850,AHIP,2715000
2021,1,316850,AHIP,4235000
2021,2,316850,AHIP,2855000
2021,3,316850,AHIP,2605000
2021,4,316850,AHIP,3005000
2022,1,316850,AHIP,5055000
2022,2,316850,AHIP,3280000
2022,3,316850,AHIP,3640000
2022,4,316850,AHIP,2900000
2023,1,316850,AHIP,5190000
2023,2,316850,AHIP,3290000
2023,3,316850,AHIP,3560000
2023,4,316850,AHIP,2880000
2024,1,316850,AHIP,4690000
2024,2,316850,AHIP,2870000
2024,3,316850,AHIP,3040000
2024,4,316850,AHIP,3090000
2010,1,320046,Pharmaceutical Care Management Association,786558
2010,2,320046,Pharmaceutical Care Management Association,641889
2010,3,320046,Pharmaceutical Care Management Association,734766
2010,4,320046,Pharmaceutical Care Management Association,575828
2011,1,320046,Pharmaceutical Care Management Association,588091
2011,2,320046,Pharmaceutical Care Management Association,634739
2011,3,320046,Pharmaceutical Care Management Association,601991
2011,4,320046,Pharmaceutical Care Management Association,556695
2012,1,320046,Pharmaceutical Care Management Association,629436
2012,2,320046,Pharmaceutical Care Management Association,630389
2012,3,320046,Pharmaceutical Care Management Association,628430
2012,4,320046,Pharmaceutical Care Management Association,669998
2013,1,320046,Pharmaceutical Care Management Association,624588
2013,2,320046,Pharmaceutical Care Management Association,669764
2013,3,320046,Pharmaceutical Care Management Association,677911
2013,4,320046,Pharmaceutical Care Management Association,806385
2014,1,320046,Pharmaceutical Care Management Association,1059936
2014,2,320046,Pharmaceutical Care Management Association,1428034
2014,3,320046,Pharmaceutical Care Management Association,898458
2014,4,320046,Pharmaceutical Care Management Association,898488
2015,1,320046,Pharmaceutical Care Management Association,710862
2015,2,320046,Pharmaceutical Care Management Association,732142
2015,3,320046,Pharmaceutical Care Management Association,732142
2015,4,320046,Pharmaceutical Care Management Association,819255
2016,1,320046,Pharmaceutical Care Management Association,806470
2016,2,320046,Pharmaceutical Care Management Association,742600
2016,3,320046,Pharmaceutical Care Management Association,753584
2016,4,320046,Pharmaceutical Care Management Association,865506
2017,1,320046,Pharmaceutical Care Management Association,803081
2017,2,320046,Pharmaceutical Care Management Association,953533
2017,3,320046,Pharmaceutical Care Management Association,936720
2017,4,320046,Pharmaceutical Care Management Association,896044
2018,1,320046,Pharmaceutical Care Management Association,931557
2018,2,320046,Pharmaceutical Care Management Association,956889
2018,3,320046,Pharmaceutical Care Management Association,866680
2018,4,320046,Pharmaceutical Care Management Association,721446
2019,1,320046,Pharmaceutical Care Management Association,1602460
2019,2,320046,Pharmaceutical Care Management Association,753224
2019,3,320046,Pharmaceutical Care Management Association,964535
2019,4,320046,Pharmaceutical Care Management Association,1377921
2020,1,320046,Pharmaceutical Care Management Association,1189799
2020,2,320046,Pharmaceutical Care Management Association,1293453
2020,3,320046,Pharmaceutical Care Management Association,2796362
2020,4,320046,Pharmaceutical Care Management Association,2120785
2021,1,320046,Pharmaceutical Care Management Association,2490872
2021,2,320046,Pharmaceutical Care Management Association,1731681
2021,3,320046,Pharmaceutical Care Management Association,2048904
2021,4,320046,Pharmaceutical Care Management Association,2048904
2022,1,320046,Pharmaceutical Care Management Association,2893200
2022,2,320046,Pharmaceutical Care Management Association,1606505
2022,3,320046,Pharmaceutical Care Management Association,2057008
2022,4,320046,Pharmaceutical Care Management Association,2727619
2023,1,320046,Pharmaceutical Care Management Association,2912777
2023,2,320046,Pharmaceutical Care Management Association,3551292
2023,3,320046,Pharmaceutical Care Management Association,4192508
2023,4,320046,Pharmaceutical Care Management Association,5523378
2024,1,320046,Pharmaceutical Care Management Association,5033802
2024,2,320046,Pharmaceutical Care Management Association,3811756
2024,3,320046,Pharmaceutical Care Management Association,4415073
2024,4,320046,Pharmaceutical Care Management Association,5242213
